,pokemonId,type,type2,baseAttack,baseDefense,baseStamina,pokedexHeightM,pokedexWeightKg,candyToEvolve,kmBuddyDistance,thirdMoveStardustToUnlock,thirdMoveCandyToUnlock,shadowPurificationStardustNeeded,shadowPurificationCandyNeeded,megaId,megaAttack,megaDefense,megaStamina,megaHeightM,megaWeightKg,megaType1,megaType2,quickMoves,cinematicMoves,pokedexNumber,region,eliteQuickMove?,eliteCinematicMove?
4863,DRAPION,POISON,DARK,180.0,202.0,172.0,1.3,61.5,25.0,5.0,75000.0,75.0,5000.0,5.0,,,,,,,,,ICE FANG,SLUDGE BOMB,452,SINNOH,False,False
4864,DRAPION,POISON,DARK,180.0,202.0,172.0,1.3,61.5,25.0,5.0,75000.0,75.0,5000.0,5.0,,,,,,,,,ICE FANG,FELL STINGER,452,SINNOH,False,False
4865,CROAGUNK,POISON,FIGHTING,116.0,76.0,134.0,0.7,23.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POISON STING,BRICK BREAK,453,SINNOH,False,False
4866,CROAGUNK,POISON,FIGHTING,116.0,76.0,134.0,0.7,23.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POISON STING,LOW SWEEP,453,SINNOH,False,False
4867,CROAGUNK,POISON,FIGHTING,116.0,76.0,134.0,0.7,23.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POISON STING,SLUDGE BOMB,453,SINNOH,False,False
4868,CROAGUNK,POISON,FIGHTING,116.0,76.0,134.0,0.7,23.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POISON JAB,BRICK BREAK,453,SINNOH,False,False
4869,CROAGUNK,POISON,FIGHTING,116.0,76.0,134.0,0.7,23.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POISON JAB,LOW SWEEP,453,SINNOH,False,False
4870,CROAGUNK,POISON,FIGHTING,116.0,76.0,134.0,0.7,23.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POISON JAB,SLUDGE BOMB,453,SINNOH,False,False
4871,CROAGUNK,POISON,FIGHTING,116.0,76.0,134.0,0.7,23.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,MUD SHOT,BRICK BREAK,453,SINNOH,False,False
4872,CROAGUNK,POISON,FIGHTING,116.0,76.0,134.0,0.7,23.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,MUD SHOT,LOW SWEEP,453,SINNOH,False,False
4873,CROAGUNK,POISON,FIGHTING,116.0,76.0,134.0,0.7,23.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,MUD SHOT,SLUDGE BOMB,453,SINNOH,False,False
4874,TOXICROAK,POISON,FIGHTING,211.0,133.0,195.0,1.3,44.4,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POISON JAB,DYNAMIC PUNCH,454,SINNOH,False,False
4875,TOXICROAK,POISON,FIGHTING,211.0,133.0,195.0,1.3,44.4,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POISON JAB,MUD BOMB,454,SINNOH,False,False
4876,TOXICROAK,POISON,FIGHTING,211.0,133.0,195.0,1.3,44.4,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POISON JAB,SLUDGE BOMB,454,SINNOH,False,False
4877,TOXICROAK,POISON,FIGHTING,211.0,133.0,195.0,1.3,44.4,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POISON JAB,SHADOW BALL,454,SINNOH,False,False
4878,TOXICROAK,POISON,FIGHTING,211.0,133.0,195.0,1.3,44.4,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,COUNTER,DYNAMIC PUNCH,454,SINNOH,False,False
4879,TOXICROAK,POISON,FIGHTING,211.0,133.0,195.0,1.3,44.4,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,COUNTER,MUD BOMB,454,SINNOH,False,False
4880,TOXICROAK,POISON,FIGHTING,211.0,133.0,195.0,1.3,44.4,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,COUNTER,SLUDGE BOMB,454,SINNOH,False,False
4881,TOXICROAK,POISON,FIGHTING,211.0,133.0,195.0,1.3,44.4,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,COUNTER,SHADOW BALL,454,SINNOH,False,False
4882,TOXICROAK,POISON,FIGHTING,211.0,133.0,195.0,1.3,44.4,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,MUD SHOT,DYNAMIC PUNCH,454,SINNOH,False,False
4883,TOXICROAK,POISON,FIGHTING,211.0,133.0,195.0,1.3,44.4,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,MUD SHOT,MUD BOMB,454,SINNOH,False,False
4884,TOXICROAK,POISON,FIGHTING,211.0,133.0,195.0,1.3,44.4,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,MUD SHOT,SLUDGE BOMB,454,SINNOH,False,False
4885,TOXICROAK,POISON,FIGHTING,211.0,133.0,195.0,1.3,44.4,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,MUD SHOT,SHADOW BALL,454,SINNOH,False,False
4886,CARNIVINE,GRASS,,187.0,136.0,179.0,1.4,27.0,25.0,5.0,75000.0,75.0,,,,,,,,,,,BITE,POWER WHIP,455,SINNOH,False,False
4887,CARNIVINE,GRASS,,187.0,136.0,179.0,1.4,27.0,25.0,5.0,75000.0,75.0,,,,,,,,,,,BITE,ENERGY BALL,455,SINNOH,False,False
4888,CARNIVINE,GRASS,,187.0,136.0,179.0,1.4,27.0,25.0,5.0,75000.0,75.0,,,,,,,,,,,BITE,CRUNCH,455,SINNOH,False,False
4889,CARNIVINE,GRASS,,187.0,136.0,179.0,1.4,27.0,25.0,5.0,75000.0,75.0,,,,,,,,,,,VINE WHIP,POWER WHIP,455,SINNOH,False,False
4890,CARNIVINE,GRASS,,187.0,136.0,179.0,1.4,27.0,25.0,5.0,75000.0,75.0,,,,,,,,,,,VINE WHIP,ENERGY BALL,455,SINNOH,False,False
4891,CARNIVINE,GRASS,,187.0,136.0,179.0,1.4,27.0,25.0,5.0,75000.0,75.0,,,,,,,,,,,VINE WHIP,CRUNCH,455,SINNOH,False,False
4892,FINNEON,WATER,,96.0,116.0,135.0,0.4,7.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,POUND,WATER PULSE,456,SINNOH,False,False
4893,FINNEON,WATER,,96.0,116.0,135.0,0.4,7.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,POUND,ICE BEAM,456,SINNOH,False,False
4894,FINNEON,WATER,,96.0,116.0,135.0,0.4,7.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,POUND,SILVER WIND,456,SINNOH,False,False
4895,FINNEON,WATER,,96.0,116.0,135.0,0.4,7.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,WATER GUN,WATER PULSE,456,SINNOH,False,False
4896,FINNEON,WATER,,96.0,116.0,135.0,0.4,7.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,WATER GUN,ICE BEAM,456,SINNOH,False,False
4897,FINNEON,WATER,,96.0,116.0,135.0,0.4,7.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,WATER GUN,SILVER WIND,456,SINNOH,False,False
4898,LUMINEON,WATER,,142.0,170.0,170.0,1.2,24.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,WATERFALL,WATER PULSE,457,SINNOH,False,False
4899,LUMINEON,WATER,,142.0,170.0,170.0,1.2,24.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,WATERFALL,BLIZZARD,457,SINNOH,False,False
4900,LUMINEON,WATER,,142.0,170.0,170.0,1.2,24.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,WATERFALL,SILVER WIND,457,SINNOH,False,False
4901,LUMINEON,WATER,,142.0,170.0,170.0,1.2,24.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,WATER GUN,WATER PULSE,457,SINNOH,False,False
4902,LUMINEON,WATER,,142.0,170.0,170.0,1.2,24.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,WATER GUN,BLIZZARD,457,SINNOH,False,False
4903,LUMINEON,WATER,,142.0,170.0,170.0,1.2,24.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,WATER GUN,SILVER WIND,457,SINNOH,False,False
4904,MANTYKE,WATER,FLYING,105.0,179.0,128.0,1.0,65.0,25.0,5.0,10000.0,25.0,,,,,,,,,,,BUBBLE,WATER PULSE,458,SINNOH,False,False
4905,MANTYKE,WATER,FLYING,105.0,179.0,128.0,1.0,65.0,25.0,5.0,10000.0,25.0,,,,,,,,,,,BUBBLE,ICE BEAM,458,SINNOH,False,False
4906,MANTYKE,WATER,FLYING,105.0,179.0,128.0,1.0,65.0,25.0,5.0,10000.0,25.0,,,,,,,,,,,BUBBLE,AERIAL ACE,458,SINNOH,False,False
4907,MANTYKE,WATER,FLYING,105.0,179.0,128.0,1.0,65.0,25.0,5.0,10000.0,25.0,,,,,,,,,,,TACKLE,WATER PULSE,458,SINNOH,False,False
4908,MANTYKE,WATER,FLYING,105.0,179.0,128.0,1.0,65.0,25.0,5.0,10000.0,25.0,,,,,,,,,,,TACKLE,ICE BEAM,458,SINNOH,False,False
4909,MANTYKE,WATER,FLYING,105.0,179.0,128.0,1.0,65.0,25.0,5.0,10000.0,25.0,,,,,,,,,,,TACKLE,AERIAL ACE,458,SINNOH,False,False
4910,SNOVER,GRASS,ICE,115.0,105.0,155.0,1.0,50.5,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POWDER SNOW,ICE BEAM,459,SINNOH,False,False
4911,SNOVER,GRASS,ICE,115.0,105.0,155.0,1.0,50.5,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POWDER SNOW,ENERGY BALL,459,SINNOH,False,False
4912,SNOVER,GRASS,ICE,115.0,105.0,155.0,1.0,50.5,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POWDER SNOW,STOMP,459,SINNOH,False,False
4913,SNOVER,GRASS,ICE,115.0,105.0,155.0,1.0,50.5,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ICE SHARD,ICE BEAM,459,SINNOH,False,False
4914,SNOVER,GRASS,ICE,115.0,105.0,155.0,1.0,50.5,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ICE SHARD,ENERGY BALL,459,SINNOH,False,False
4915,SNOVER,GRASS,ICE,115.0,105.0,155.0,1.0,50.5,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ICE SHARD,STOMP,459,SINNOH,False,False
4916,SNOVER,GRASS,ICE,115.0,105.0,155.0,1.0,50.5,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,LEAFAGE,ICE BEAM,459,SINNOH,False,False
4917,SNOVER,GRASS,ICE,115.0,105.0,155.0,1.0,50.5,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,LEAFAGE,ENERGY BALL,459,SINNOH,False,False
4918,SNOVER,GRASS,ICE,115.0,105.0,155.0,1.0,50.5,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,LEAFAGE,STOMP,459,SINNOH,False,False
4919,ABOMASNOW,GRASS,ICE,178.0,158.0,207.0,2.2,135.5,25.0,3.0,50000.0,50.0,3000.0,3.0,MEGA,240.0,191.0,207.0,2.7,185.0,GRASS,ICE,POWDER SNOW,BLIZZARD,460,SINNOH,False,False
4920,ABOMASNOW,GRASS,ICE,178.0,158.0,207.0,2.2,135.5,25.0,3.0,50000.0,50.0,3000.0,3.0,MEGA,240.0,191.0,207.0,2.7,185.0,GRASS,ICE,POWDER SNOW,ENERGY BALL,460,SINNOH,False,False
4921,ABOMASNOW,GRASS,ICE,178.0,158.0,207.0,2.2,135.5,25.0,3.0,50000.0,50.0,3000.0,3.0,MEGA,240.0,191.0,207.0,2.7,185.0,GRASS,ICE,POWDER SNOW,OUTRAGE,460,SINNOH,False,False
4922,ABOMASNOW,GRASS,ICE,178.0,158.0,207.0,2.2,135.5,25.0,3.0,50000.0,50.0,3000.0,3.0,MEGA,240.0,191.0,207.0,2.7,185.0,GRASS,ICE,POWDER SNOW,WEATHER BALL ICE,460,SINNOH,False,False
4923,ABOMASNOW,GRASS,ICE,178.0,158.0,207.0,2.2,135.5,25.0,3.0,50000.0,50.0,3000.0,3.0,MEGA,240.0,191.0,207.0,2.7,185.0,GRASS,ICE,POWDER SNOW,ICY WIND,460,SINNOH,False,False
4924,ABOMASNOW,GRASS,ICE,178.0,158.0,207.0,2.2,135.5,25.0,3.0,50000.0,50.0,3000.0,3.0,MEGA,240.0,191.0,207.0,2.7,185.0,GRASS,ICE,RAZOR LEAF,BLIZZARD,460,SINNOH,False,False
4925,ABOMASNOW,GRASS,ICE,178.0,158.0,207.0,2.2,135.5,25.0,3.0,50000.0,50.0,3000.0,3.0,MEGA,240.0,191.0,207.0,2.7,185.0,GRASS,ICE,RAZOR LEAF,ENERGY BALL,460,SINNOH,False,False
4926,ABOMASNOW,GRASS,ICE,178.0,158.0,207.0,2.2,135.5,25.0,3.0,50000.0,50.0,3000.0,3.0,MEGA,240.0,191.0,207.0,2.7,185.0,GRASS,ICE,RAZOR LEAF,OUTRAGE,460,SINNOH,False,False
4927,ABOMASNOW,GRASS,ICE,178.0,158.0,207.0,2.2,135.5,25.0,3.0,50000.0,50.0,3000.0,3.0,MEGA,240.0,191.0,207.0,2.7,185.0,GRASS,ICE,RAZOR LEAF,WEATHER BALL ICE,460,SINNOH,False,False
4928,ABOMASNOW,GRASS,ICE,178.0,158.0,207.0,2.2,135.5,25.0,3.0,50000.0,50.0,3000.0,3.0,MEGA,240.0,191.0,207.0,2.7,185.0,GRASS,ICE,RAZOR LEAF,ICY WIND,460,SINNOH,False,False
4929,ABOMASNOW,GRASS,ICE,178.0,158.0,207.0,2.2,135.5,25.0,3.0,50000.0,50.0,3000.0,3.0,MEGA,240.0,191.0,207.0,2.7,185.0,GRASS,ICE,LEAFAGE,BLIZZARD,460,SINNOH,False,False
4930,ABOMASNOW,GRASS,ICE,178.0,158.0,207.0,2.2,135.5,25.0,3.0,50000.0,50.0,3000.0,3.0,MEGA,240.0,191.0,207.0,2.7,185.0,GRASS,ICE,LEAFAGE,ENERGY BALL,460,SINNOH,False,False
4931,ABOMASNOW,GRASS,ICE,178.0,158.0,207.0,2.2,135.5,25.0,3.0,50000.0,50.0,3000.0,3.0,MEGA,240.0,191.0,207.0,2.7,185.0,GRASS,ICE,LEAFAGE,OUTRAGE,460,SINNOH,False,False
4932,ABOMASNOW,GRASS,ICE,178.0,158.0,207.0,2.2,135.5,25.0,3.0,50000.0,50.0,3000.0,3.0,MEGA,240.0,191.0,207.0,2.7,185.0,GRASS,ICE,LEAFAGE,WEATHER BALL ICE,460,SINNOH,False,False
4933,ABOMASNOW,GRASS,ICE,178.0,158.0,207.0,2.2,135.5,25.0,3.0,50000.0,50.0,3000.0,3.0,MEGA,240.0,191.0,207.0,2.7,185.0,GRASS,ICE,LEAFAGE,ICY WIND,460,SINNOH,False,False
4934,WEAVILE,DARK,ICE,243.0,171.0,172.0,1.1,34.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ICE SHARD,AVALANCHE,461,SINNOH,False,False
4935,WEAVILE,DARK,ICE,243.0,171.0,172.0,1.1,34.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ICE SHARD,FOCUS BLAST,461,SINNOH,False,False
4936,WEAVILE,DARK,ICE,243.0,171.0,172.0,1.1,34.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ICE SHARD,FOUL PLAY,461,SINNOH,False,False
4937,WEAVILE,DARK,ICE,243.0,171.0,172.0,1.1,34.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ICE SHARD,TRIPLE AXEL,461,SINNOH,False,False
4938,WEAVILE,DARK,ICE,243.0,171.0,172.0,1.1,34.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,FEINT ATTACK,AVALANCHE,461,SINNOH,False,False
4939,WEAVILE,DARK,ICE,243.0,171.0,172.0,1.1,34.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,FEINT ATTACK,FOCUS BLAST,461,SINNOH,False,False
4940,WEAVILE,DARK,ICE,243.0,171.0,172.0,1.1,34.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,FEINT ATTACK,FOUL PLAY,461,SINNOH,False,False
4941,WEAVILE,DARK,ICE,243.0,171.0,172.0,1.1,34.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,FEINT ATTACK,TRIPLE AXEL,461,SINNOH,False,False
4942,WEAVILE,DARK,ICE,243.0,171.0,172.0,1.1,34.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SNARL,AVALANCHE,461,SINNOH,False,False
4943,WEAVILE,DARK,ICE,243.0,171.0,172.0,1.1,34.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SNARL,FOCUS BLAST,461,SINNOH,False,False
4944,WEAVILE,DARK,ICE,243.0,171.0,172.0,1.1,34.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SNARL,FOUL PLAY,461,SINNOH,False,False
4945,WEAVILE,DARK,ICE,243.0,171.0,172.0,1.1,34.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SNARL,TRIPLE AXEL,461,SINNOH,False,False
4946,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SPARK,ZAP CANNON,462,SINNOH,False,False
4947,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SPARK,WILD CHARGE,462,SINNOH,False,False
4948,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SPARK,FLASH CANNON,462,SINNOH,False,False
4949,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SPARK,MIRROR SHOT,462,SINNOH,False,False
4950,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,CHARGE BEAM,ZAP CANNON,462,SINNOH,False,False
4951,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,CHARGE BEAM,WILD CHARGE,462,SINNOH,False,False
4952,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,CHARGE BEAM,FLASH CANNON,462,SINNOH,False,False
4953,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,CHARGE BEAM,MIRROR SHOT,462,SINNOH,False,False
4954,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,VOLT SWITCH,ZAP CANNON,462,SINNOH,False,False
4955,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,VOLT SWITCH,WILD CHARGE,462,SINNOH,False,False
4956,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,VOLT SWITCH,FLASH CANNON,462,SINNOH,False,False
4957,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,VOLT SWITCH,MIRROR SHOT,462,SINNOH,False,False
4958,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,METAL SOUND,ZAP CANNON,462,SINNOH,False,False
4959,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,METAL SOUND,WILD CHARGE,462,SINNOH,False,False
4960,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,METAL SOUND,FLASH CANNON,462,SINNOH,False,False
4961,MAGNEZONE,ELECTRIC,STEEL,238.0,205.0,172.0,1.2,180.0,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,METAL SOUND,MIRROR SHOT,462,SINNOH,False,False
4962,LICKILICKY,NORMAL,,161.0,181.0,242.0,1.7,140.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,LICK,HYPER BEAM,463,SINNOH,False,False
4963,LICKILICKY,NORMAL,,161.0,181.0,242.0,1.7,140.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,LICK,EARTHQUAKE,463,SINNOH,False,False
4964,LICKILICKY,NORMAL,,161.0,181.0,242.0,1.7,140.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,LICK,SOLAR BEAM,463,SINNOH,False,False
4965,LICKILICKY,NORMAL,,161.0,181.0,242.0,1.7,140.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,LICK,SHADOW BALL,463,SINNOH,False,False
4966,LICKILICKY,NORMAL,,161.0,181.0,242.0,1.7,140.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,LICK,BODY SLAM,463,SINNOH,False,True
4967,LICKILICKY,NORMAL,,161.0,181.0,242.0,1.7,140.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,ZEN HEADBUTT,HYPER BEAM,463,SINNOH,False,False
4968,LICKILICKY,NORMAL,,161.0,181.0,242.0,1.7,140.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,ZEN HEADBUTT,EARTHQUAKE,463,SINNOH,False,False
4969,LICKILICKY,NORMAL,,161.0,181.0,242.0,1.7,140.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,ZEN HEADBUTT,SOLAR BEAM,463,SINNOH,False,False
4970,LICKILICKY,NORMAL,,161.0,181.0,242.0,1.7,140.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,ZEN HEADBUTT,SHADOW BALL,463,SINNOH,False,False
4971,LICKILICKY,NORMAL,,161.0,181.0,242.0,1.7,140.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,ZEN HEADBUTT,BODY SLAM,463,SINNOH,False,True
4972,LICKILICKY,NORMAL,,161.0,181.0,242.0,1.7,140.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,ROLLOUT,HYPER BEAM,463,SINNOH,False,False
4973,LICKILICKY,NORMAL,,161.0,181.0,242.0,1.7,140.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,ROLLOUT,EARTHQUAKE,463,SINNOH,False,False
4974,LICKILICKY,NORMAL,,161.0,181.0,242.0,1.7,140.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,ROLLOUT,SOLAR BEAM,463,SINNOH,False,False
4975,LICKILICKY,NORMAL,,161.0,181.0,242.0,1.7,140.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,ROLLOUT,SHADOW BALL,463,SINNOH,False,False
4976,LICKILICKY,NORMAL,,161.0,181.0,242.0,1.7,140.0,25.0,3.0,50000.0,50.0,,,,,,,,,,,ROLLOUT,BODY SLAM,463,SINNOH,False,True
4977,RHYPERIOR,GROUND,ROCK,241.0,190.0,251.0,2.4,282.8,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,MUD SLAP,SURF,464,SINNOH,False,False
4978,RHYPERIOR,GROUND,ROCK,241.0,190.0,251.0,2.4,282.8,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,MUD SLAP,EARTHQUAKE,464,SINNOH,False,False
4979,RHYPERIOR,GROUND,ROCK,241.0,190.0,251.0,2.4,282.8,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,MUD SLAP,STONE EDGE,464,SINNOH,False,False
4980,RHYPERIOR,GROUND,ROCK,241.0,190.0,251.0,2.4,282.8,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,MUD SLAP,SKULL BASH,464,SINNOH,False,False
4981,RHYPERIOR,GROUND,ROCK,241.0,190.0,251.0,2.4,282.8,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,MUD SLAP,SUPER POWER,464,SINNOH,False,False
4982,RHYPERIOR,GROUND,ROCK,241.0,190.0,251.0,2.4,282.8,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,MUD SLAP,BREAKING SWIPE,464,SINNOH,False,False
4983,RHYPERIOR,GROUND,ROCK,241.0,190.0,251.0,2.4,282.8,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,MUD SLAP,ROCK WRECKER,464,SINNOH,False,True
4984,RHYPERIOR,GROUND,ROCK,241.0,190.0,251.0,2.4,282.8,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SMACK DOWN,SURF,464,SINNOH,False,False
4985,RHYPERIOR,GROUND,ROCK,241.0,190.0,251.0,2.4,282.8,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SMACK DOWN,EARTHQUAKE,464,SINNOH,False,False
4986,RHYPERIOR,GROUND,ROCK,241.0,190.0,251.0,2.4,282.8,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SMACK DOWN,STONE EDGE,464,SINNOH,False,False
4987,RHYPERIOR,GROUND,ROCK,241.0,190.0,251.0,2.4,282.8,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SMACK DOWN,SKULL BASH,464,SINNOH,False,False
4988,RHYPERIOR,GROUND,ROCK,241.0,190.0,251.0,2.4,282.8,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SMACK DOWN,SUPER POWER,464,SINNOH,False,False
4989,RHYPERIOR,GROUND,ROCK,241.0,190.0,251.0,2.4,282.8,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SMACK DOWN,BREAKING SWIPE,464,SINNOH,False,False
4990,RHYPERIOR,GROUND,ROCK,241.0,190.0,251.0,2.4,282.8,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SMACK DOWN,ROCK WRECKER,464,SINNOH,False,True
4991,TANGROWTH,GRASS,,207.0,184.0,225.0,2.0,128.6,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,VINE WHIP,ANCIENT POWER,465,SINNOH,False,False
4992,TANGROWTH,GRASS,,207.0,184.0,225.0,2.0,128.6,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,VINE WHIP,SLUDGE BOMB,465,SINNOH,False,False
4993,TANGROWTH,GRASS,,207.0,184.0,225.0,2.0,128.6,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,VINE WHIP,SOLAR BEAM,465,SINNOH,False,False
4994,TANGROWTH,GRASS,,207.0,184.0,225.0,2.0,128.6,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,VINE WHIP,POWER WHIP,465,SINNOH,False,False
4995,TANGROWTH,GRASS,,207.0,184.0,225.0,2.0,128.6,25.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,VINE WHIP,ROCK SLIDE,465,SINNOH,False,False
